age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,contacted_before,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,subscribed,year
44,admin.,married,professional.course,no,yes,no,telephone,may,mon,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
56,blue-collar,married,basic.4y,no,no,no,telephone,may,mon,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
48,admin.,married,high.school,no,no,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
33,services,married,high.school,unknown,no,yes,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
43,management,married,university.degree,unknown,no,yes,telephone,may,mon,3,0,0,nonexistent,3.0,3,2,3,2,0,2008
57,retired,married,high.school,no,no,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
36,technician,single,professional.course,no,no,no,telephone,may,mon,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
34,management,married,university.degree,no,yes,no,telephone,may,mon,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
34,services,single,basic.9y,no,no,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
30,technician,married,university.degree,unknown,no,no,telephone,may,mon,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
33,services,divorced,unknown,no,no,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
32,technician,single,professional.course,no,no,no,telephone,may,mon,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
36,technician,single,high.school,no,yes,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
36,blue-collar,single,high.school,no,no,yes,telephone,may,mon,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
33,services,single,high.school,no,no,no,telephone,may,mon,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
40,technician,divorced,professional.course,no,no,no,telephone,may,mon,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
41,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
51,services,married,basic.6y,no,yes,no,telephone,may,mon,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
36,technician,married,professional.course,no,yes,no,telephone,may,mon,3,0,0,nonexistent,3.0,3,2,3,2,0,2008
28,services,married,unknown,no,no,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
53,services,married,high.school,no,yes,yes,telephone,may,mon,3,0,0,nonexistent,3.0,3,2,3,2,0,2008
58,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
45,management,married,basic.9y,no,no,yes,telephone,may,mon,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
43,technician,married,unknown,no,yes,no,telephone,may,mon,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
33,admin.,married,high.school,no,no,yes,telephone,may,mon,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
33,admin.,married,high.school,no,no,yes,telephone,may,mon,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
27,blue-collar,single,basic.6y,no,yes,unknown,telephone,may,mon,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
42,technician,married,high.school,no,no,no,telephone,may,mon,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
43,admin.,divorced,basic.9y,no,no,no,telephone,may,mon,3,0,0,nonexistent,3.0,3,2,3,2,0,2008
42,admin.,married,university.degree,no,no,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
27,blue-collar,single,basic.6y,no,no,no,telephone,may,mon,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
34,self-employed,single,university.degree,no,yes,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
31,student,single,university.degree,unknown,no,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
54,management,divorced,university.degree,no,no,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
40,self-employed,married,basic.4y,unknown,no,no,telephone,may,mon,3,0,0,nonexistent,3.0,3,2,3,2,0,2008
52,unemployed,married,high.school,unknown,yes,no,telephone,may,mon,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
47,management,divorced,university.degree,no,no,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
49,housemaid,married,basic.9y,unknown,no,no,telephone,may,mon,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
32,admin.,single,high.school,no,no,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
49,housemaid,single,high.school,unknown,yes,yes,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
50,blue-collar,married,basic.9y,unknown,no,no,telephone,may,mon,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
34,services,married,high.school,no,no,no,telephone,may,mon,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
55,blue-collar,married,basic.4y,unknown,no,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
47,technician,single,basic.9y,no,no,no,telephone,may,mon,4,0,0,nonexistent,3.0,3,2,3,2,0,2008
51,retired,married,professional.course,no,no,no,telephone,may,mon,3,0,0,nonexistent,3.0,3,2,3,2,0,2008
47,blue-collar,married,basic.6y,no,no,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
56,technician,married,basic.4y,no,yes,no,telephone,may,mon,3,0,0,nonexistent,3.0,3,2,3,2,0,2008
53,admin.,married,basic.9y,no,no,no,telephone,may,mon,3,0,0,nonexistent,3.0,3,2,3,2,0,2008
36,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
42,blue-collar,divorced,basic.9y,no,yes,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
44,blue-collar,divorced,basic.6y,no,no,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
39,housemaid,married,basic.9y,no,yes,no,telephone,may,mon,3,0,0,nonexistent,3.0,3,2,3,2,1,2008
37,admin.,single,high.school,no,yes,yes,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
60,blue-collar,married,unknown,unknown,yes,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
36,services,married,high.school,no,no,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
42,management,divorced,university.degree,no,yes,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
31,admin.,married,high.school,no,yes,yes,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
53,technician,divorced,professional.course,unknown,no,yes,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
45,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
37,technician,single,professional.course,no,yes,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
47,self-employed,married,professional.course,no,no,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
49,blue-collar,divorced,high.school,no,no,yes,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
36,admin.,married,university.degree,no,yes,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
35,services,divorced,high.school,no,no,no,telephone,may,mon,3,0,0,nonexistent,3.0,3,2,3,2,0,2008
38,admin.,married,unknown,unknown,no,no,telephone,may,mon,4,0,0,nonexistent,3.0,3,2,3,2,0,2008
38,services,single,high.school,unknown,no,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
50,blue-collar,divorced,high.school,unknown,no,yes,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
59,retired,married,professional.course,unknown,no,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
43,admin.,married,unknown,no,yes,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
42,admin.,married,high.school,no,yes,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
40,admin.,married,basic.6y,unknown,yes,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
46,blue-collar,married,unknown,unknown,no,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
57,housemaid,divorced,basic.4y,no,yes,yes,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
42,admin.,married,university.degree,no,yes,no,telephone,may,mon,3,0,0,nonexistent,3.0,3,2,3,2,0,2008
41,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
54,management,divorced,university.degree,no,yes,no,telephone,may,mon,3,0,0,nonexistent,3.0,3,2,3,2,0,2008
27,admin.,single,university.degree,no,no,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
36,admin.,married,high.school,no,no,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
58,blue-collar,married,professional.course,unknown,yes,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
40,management,married,university.degree,unknown,yes,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
34,admin.,single,basic.9y,unknown,no,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
33,admin.,divorced,high.school,no,no,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
56,retired,married,basic.6y,no,no,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
42,blue-collar,married,basic.9y,no,no,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
43,services,married,high.school,no,yes,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
54,management,single,basic.9y,no,yes,no,telephone,may,mon,3,0,0,nonexistent,3.0,3,2,3,2,0,2008
53,admin.,single,basic.6y,no,yes,yes,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
42,technician,single,unknown,no,no,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
40,services,married,basic.6y,unknown,no,no,telephone,may,mon,3,0,0,nonexistent,3.0,3,2,3,2,0,2008
54,technician,married,professional.course,no,yes,yes,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
40,housemaid,single,professional.course,no,no,no,telephone,may,mon,4,0,0,nonexistent,3.0,3,2,3,2,0,2008
26,admin.,single,university.degree,no,yes,no,telephone,may,mon,3,0,0,nonexistent,3.0,3,2,3,2,0,2008
33,admin.,married,high.school,no,no,no,telephone,may,mon,3,0,0,nonexistent,3.0,3,2,3,2,0,2008
35,blue-collar,married,basic.9y,unknown,no,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
36,admin.,married,high.school,no,no,no,telephone,may,mon,3,0,0,nonexistent,3.0,3,2,3,2,0,2008
29,services,single,high.school,no,yes,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
36,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
35,management,married,high.school,no,yes,no,telephone,may,mon,4,0,0,nonexistent,3.0,3,2,3,2,0,2008
50,self-employed,single,university.degree,no,no,yes,telephone,may,mon,4,0,0,nonexistent,3.0,3,2,3,2,0,2008
46,services,married,high.school,unknown,yes,no,telephone,may,mon,3,0,0,nonexistent,3.0,3,2,3,2,0,2008
49,entrepreneur,married,high.school,no,yes,no,telephone,may,mon,4,0,0,nonexistent,3.0,3,2,3,2,0,2008
42,technician,single,professional.course,unknown,yes,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
36,blue-collar,single,high.school,no,yes,yes,telephone,may,mon,3,0,0,nonexistent,3.0,3,2,3,2,0,2008
55,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
41,management,married,university.degree,unknown,no,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
57,management,married,professional.course,unknown,yes,no,telephone,may,mon,3,0,0,nonexistent,3.0,3,2,3,2,0,2008
32,services,single,high.school,no,yes,no,telephone,may,mon,3,0,0,nonexistent,3.0,3,2,3,2,0,2008
49,admin.,married,basic.9y,no,no,no,telephone,may,mon,3,0,0,nonexistent,3.0,3,2,3,2,0,2008
57,admin.,married,unknown,unknown,yes,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
58,blue-collar,divorced,basic.4y,no,yes,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
52,technician,married,high.school,no,yes,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
50,services,divorced,professional.course,no,no,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
41,blue-collar,single,basic.9y,unknown,yes,no,telephone,may,mon,4,0,0,nonexistent,3.0,3,2,3,2,0,2008
33,entrepreneur,married,university.degree,no,yes,no,telephone,may,mon,3,0,0,nonexistent,3.0,3,2,3,2,0,2008
57,blue-collar,married,basic.4y,no,no,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
48,blue-collar,married,basic.6y,unknown,no,no,telephone,may,mon,3,0,0,nonexistent,3.0,3,2,3,2,0,2008
55,technician,married,professional.course,no,no,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
38,management,married,university.degree,no,no,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
38,services,married,high.school,no,yes,no,telephone,may,mon,3,0,0,nonexistent,3.0,3,2,3,2,0,2008
53,admin.,married,university.degree,no,yes,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
43,unemployed,single,university.degree,no,no,no,telephone,may,mon,4,0,0,nonexistent,3.0,3,2,3,2,0,2008
36,blue-collar,single,high.school,no,no,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
32,blue-collar,married,basic.9y,no,no,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
33,services,married,basic.4y,no,no,no,telephone,may,mon,3,0,0,nonexistent,3.0,3,2,3,2,0,2008
58,entrepreneur,married,basic.4y,no,yes,no,telephone,may,mon,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
40,unemployed,divorced,high.school,unknown,no,no,telephone,may,tue,3,0,0,nonexistent,3.0,3,2,3,2,0,2008
57,management,married,university.degree,no,yes,no,telephone,may,tue,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
45,technician,married,high.school,no,yes,no,telephone,may,tue,3,0,0,nonexistent,3.0,3,2,3,2,0,2008
42,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,tue,3,0,0,nonexistent,3.0,3,2,3,2,0,2008
46,admin.,married,university.degree,no,yes,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
36,technician,married,university.degree,no,no,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
41,self-employed,married,high.school,no,yes,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
57,admin.,divorced,basic.9y,no,no,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
49,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
56,management,divorced,high.school,no,no,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
37,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
37,blue-collar,married,basic.9y,no,no,yes,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
46,admin.,single,high.school,no,yes,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
22,blue-collar,single,basic.9y,no,yes,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
43,services,married,high.school,no,no,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
49,blue-collar,married,unknown,no,no,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
41,technician,married,basic.6y,no,yes,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
38,admin.,single,university.degree,no,no,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
33,admin.,married,basic.9y,no,no,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
49,admin.,married,university.degree,no,yes,yes,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
30,blue-collar,single,unknown,no,no,no,telephone,may,tue,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
33,admin.,married,basic.9y,no,yes,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
34,management,single,university.degree,no,no,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
30,student,single,unknown,unknown,no,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
59,management,married,basic.4y,unknown,yes,yes,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
59,management,married,basic.4y,unknown,yes,unknown,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
41,self-employed,married,university.degree,no,no,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
48,housemaid,married,basic.6y,unknown,yes,yes,telephone,may,tue,4,0,0,nonexistent,3.0,3,2,3,2,0,2008
28,admin.,single,unknown,unknown,yes,yes,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,1,2008
44,services,married,high.school,no,yes,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,1,2008
59,retired,married,university.degree,unknown,no,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
50,management,married,high.school,unknown,no,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
35,admin.,married,university.degree,no,no,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
42,admin.,married,high.school,no,no,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
45,admin.,married,basic.9y,no,no,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
36,technician,married,professional.course,no,no,no,telephone,may,tue,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
56,services,married,high.school,unknown,no,no,telephone,may,tue,3,0,0,nonexistent,3.0,3,2,3,2,0,2008
29,blue-collar,divorced,basic.4y,no,no,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
41,self-employed,married,university.degree,no,yes,yes,telephone,may,tue,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
42,blue-collar,married,basic.9y,unknown,no,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
52,services,single,high.school,no,no,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
48,services,married,high.school,unknown,yes,unknown,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
31,blue-collar,married,high.school,unknown,yes,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
43,unemployed,married,university.degree,unknown,yes,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
36,blue-collar,married,basic.4y,unknown,no,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
42,entrepreneur,married,university.degree,no,yes,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
52,services,divorced,basic.6y,no,no,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
39,admin.,married,high.school,no,yes,no,telephone,may,tue,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
36,services,married,high.school,no,no,yes,telephone,may,tue,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
42,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
41,admin.,married,high.school,no,no,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
55,technician,married,basic.4y,no,no,yes,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
30,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
57,retired,married,basic.4y,no,no,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
45,entrepreneur,married,basic.4y,unknown,yes,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
51,blue-collar,married,basic.4y,unknown,yes,yes,telephone,may,tue,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
39,self-employed,single,basic.9y,unknown,yes,yes,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
47,admin.,married,high.school,unknown,no,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
27,services,married,high.school,no,yes,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
34,technician,single,university.degree,no,yes,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
57,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
43,entrepreneur,married,basic.4y,no,no,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
49,blue-collar,married,basic.4y,unknown,no,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
39,management,married,university.degree,unknown,no,no,telephone,may,tue,3,0,0,nonexistent,3.0,3,2,3,2,0,2008
38,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
49,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
58,management,married,basic.6y,no,no,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
43,technician,married,professional.course,no,yes,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
50,admin.,married,unknown,unknown,yes,no,telephone,may,tue,3,0,0,nonexistent,3.0,3,2,3,2,0,2008
31,services,married,high.school,unknown,no,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
43,self-employed,divorced,university.degree,no,no,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
43,self-employed,married,basic.9y,unknown,no,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
30,self-employed,single,university.degree,no,yes,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
27,services,single,professional.course,no,yes,yes,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
51,services,married,unknown,unknown,no,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
37,technician,married,professional.course,no,yes,no,telephone,may,tue,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
46,housemaid,married,basic.9y,no,yes,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
35,blue-collar,married,professional.course,no,no,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
47,admin.,divorced,university.degree,no,no,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
46,management,married,unknown,no,yes,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
40,technician,married,professional.course,unknown,no,yes,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
26,housemaid,married,university.degree,no,no,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
32,blue-collar,divorced,basic.9y,unknown,no,no,telephone,may,tue,2,0,0,nonexistent,3.0,3,2,3,2,0,2008
45,management,married,university.degree,no,yes,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
34,admin.,married,basic.9y,no,no,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
47,blue-collar,married,unknown,unknown,no,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
42,technician,married,professional.course,no,no,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,1,2008
57,technician,married,basic.4y,unknown,no,yes,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
57,technician,married,basic.4y,unknown,no,no,telephone,may,tue,1,0,0,nonexistent,3.0,3,2,3,2,0,2008
